countrycode,group,groupvalue,sr,round,indicator,grouplabel,regid,month,year,value,ss,se,disagreggation,last,country,iso2,sp_pop_totl,regioncode,regionname,theme,abs,modate,rr,ip,trends
NGA,region,1,wb,7,govtsupport,North Central,NGDHS2013433005,11,2020,99.053253,845,.33333415,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,sp,50077080,2020m11,,,
NGA,region,4,wb,7,fsec,South East,NGDHS2013433008,11,2020,77.813507,311,2.3598859,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,hn,14478678,2020m11,,,
NGA,region,3,wb,7,cashtransfer_delay,North West,NGDHS2013433007,11,2020,,20,9.9339924,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,sp,,2020m11,,,
NGA,region,2,wb,7,cashtransfer_delay,North East,NGDHS2013433006,11,2020,,7,18.442778,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,sp,,2020m11,,,
NGA,region,3,wb,7,fsec,North West,NGDHS2013433007,11,2020,58.422939,279,2.9559441,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,hn,9752168,2020m11,,,
NGA,region,3,wb,7,govtsupport,North West,NGDHS2013433007,11,2020,98.339264,843,.44041049,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,sp,49598448,2020m11,,,
NGA,region,2,wb,7,fsec,North East,NGDHS2013433006,11,2020,64.536743,313,2.7084169,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,hn,12085508,2020m11,,,
NGA,region,1,wb,7,cashtransfer_delay,North Central,NGDHS2013433005,11,2020,,11,0,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,sp,,2020m11,,,
NGA,region,4,wb,7,cashtransfer_delay,South East,NGDHS2013433008,11,2020,,8,0,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,sp,,2020m11,,,
NGA,region,5,wb,7,govtsupport,South South,NGDHS2013433010,11,2020,100,815,0,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,sp,48760836,2020m11,,,
NGA,region,6,wb,7,govtsupport,South West,NGDHS2013433009,11,2020,99.635925,824,.20994478,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,sp,49119816,2020m11,,,
NGA,wealth,5,wb,7,fsec,Richest 20%,,11,2020,64.228432,389,2.4334183,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,hn,14948253,2020m11,-3.6111593,2,1
NGA,wealth,5,wb,7,govtsupport,Richest 20%,,11,2020,99.391602,389,.39477828,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,sp,23131980,2020m11,1.145999,2,1
NGA,wealth,1,wb,7,govtsupport,Poorest 20%,,11,2020,97.143692,283,.99193901,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,sp,16448056,2020m11,.4522787,2,1
NGA,wealth,1,wb,7,fsec,Poorest 20%,,11,2020,73.223442,283,2.6368041,1,1,Nigeria,NG,206140000,SSF,Sub-Saharan Africa,hn,12397956,2020m11,-1.6493808,2,1
PER,all,0,yl,1,remotelearning,National average,,7,2020,10.904259,752,1.1373824,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,ed,738735.63,2020m7,,,
PER,all,0,yl,1,schoolreturn,National average,,7,2020,24.58403,2404,.87837768,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,ed,1665505.1,2020m7,,,
PER,all,0,yl,1,fsec,National average,,7,2020,16.003164,15172,.29766467,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,hn,1537585.5,2020m7,,,
PER,all,0,yl,1,govtsupport,National average,,7,2020,47.126129,15032,.40715286,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,sp,4527882.5,2020m7,,,
PER,location,2,yl,1,schoolreturn,Rural,,7,2020,26.103645,521,1.9260184,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,ed,383263.38,2020m7,,,
PER,location,2,yl,1,remotelearning,Rural,,7,2020,10.628021,207,2.1473026,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,ed,198197.34,2020m7,,,
PER,location,1,yl,1,schoolreturn,Urban,,7,2020,24.163567,1883,.98675579,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,ed,1282241.4,2020m7,,,
PER,location,1,yl,1,govtsupport,Urban,,7,2020,49.727798,12307,.45071822,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,sp,3911722.8,2020m7,,,
PER,location,1,yl,1,fsec,Urban,,7,2020,16.494347,12380,.33356673,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,hn,1293142.4,2020m7,,,
PER,location,2,yl,1,govtsupport,Rural,,7,2020,35.376144,2725,.91611111,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,sp,616160.19,2020m7,,,
PER,location,1,yl,1,remotelearning,Urban,,7,2020,11.009171,545,1.3419939,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,ed,540537.94,2020m7,,,
PER,location,2,yl,1,fsec,Rural,,7,2020,13.825215,2792,.65335035,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,hn,244443.16,2020m7,,,
PER,poor,0,yl,1,fsec,Non poor,,7,2020,15.507185,14058,.30530229,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,hn,1380533.9,2020m7,,,
PER,poor,1,yl,1,schoolreturn,Poor,,7,2020,21.07843,204,2.8626547,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,ed,121178.85,2020m7,,,
PER,poor,1,yl,1,fsec,Poor,,7,2020,22.262119,1114,1.2469585,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,hn,157051.56,2020m7,,,
PER,poor,0,yl,1,remotelearning,Non poor,,7,2020,11.143272,691,1.1979176,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,ed,693690.63,2020m7,,,
PER,poor,1,yl,1,govtsupport,Poor,,7,2020,38.709679,1085,1.4794186,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,sp,268451.56,2020m7,,,
PER,poor,1,yl,1,remotelearning,Poor,,7,2020,8.1967239,61,3.5413883,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,ed,45044.855,2020m7,,,
PER,poor,0,yl,1,govtsupport,Non poor,,7,2020,47.780884,13947,.42297727,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,sp,4259431,2020m7,,,
PER,poor,0,yl,1,schoolreturn,Non poor,,7,2020,24.909088,2200,.92227411,1,1,Peru,PE,32972000,LCN,Latin America and Caribbean,ed,1544325.8,2020m7,,,
PHL,all,0,ipa,1,schoolreturn,National average,,7,2020,24.482338,821,1.5015638,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,7008202,2020m7,,,
PHL,all,0,ipa,1,govtsupport,National average,,7,2020,10.943123,1389,.83793372,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,4294287.5,2020m7,,,
PHL,all,0,ipa,1,cashtransfer_delay,National average,,7,2020,38.28125,128,4.3132014,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,15022284,2020m7,,,
PHL,all,0,ipa,1,fsec,National average,,7,2020,35.400143,1387,1.2845076,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,13891683,2020m7,,,
PHL,location,1,ipa,1,cashtransfer_delay,Urban,,7,2020,35.294117,34,8.318903,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,3678926.5,2020m7,,,
PHL,location,1,ipa,1,schoolreturn,Urban,,7,2020,27.681664,289,2.6364775,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,2789334.5,2020m7,,,
PHL,location,1,ipa,1,govtsupport,Urban,,7,2020,13.435699,521,1.4955395,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,1977632.6,2020m7,,,
PHL,location,2,ipa,1,govtsupport,Rural,,7,2020,9.4470062,868,.99331939,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,2316655.8,2020m7,,,
PHL,location,2,ipa,1,fsec,Rural,,7,2020,32.756634,867,1.5948337,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,8035108.5,2020m7,,,
PHL,location,2,ipa,1,cashtransfer_delay,Rural,,7,2020,39.361702,94,5.0660439,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,11343357,2020m7,,,
PHL,location,1,ipa,1,fsec,Urban,,7,2020,39.807693,520,2.1486731,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,5856575.5,2020m7,,,
PHL,location,2,ipa,1,schoolreturn,Rural,,7,2020,22.744362,532,1.8190922,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,4218868,2020m7,,,
PHL,region,17,ipa,1,schoolreturn,Caraga,PHDHS2017439020,7,2020,20.408165,49,5.8172216,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,348666.78,2020m7,,,
PHL,region,9,ipa,1,schoolreturn,Zamboanga Peninsula,PHDHS2017439015,7,2020,24.242424,33,7.5757575,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,278933.41,2020m7,,,
PHL,region,4,ipa,1,cashtransfer_delay,National Capital Region,PHDHS2017439002,7,2020,,10,16.666666,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,10,ipa,1,govtsupport,Bicol,PHDHS2017439009,7,2020,3.125,64,2.1921012,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,56503.793,2020m7,,,
PHL,region,2,ipa,1,schoolreturn,Cordillera Administrative Region (CAR),PHDHS2017439003,7,2020,,14,0,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,,2020m7,,,
PHL,region,7,ipa,1,govtsupport,Central Luzon,PHDHS2017439006,7,2020,9.0322571,155,2.3098381,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,395526.5,2020m7,,,
PHL,region,14,ipa,1,cashtransfer_delay,Northern Mindanao,PHDHS2017439016,7,2020,,5,0,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,13,ipa,1,fsec,Eastern Visayas,PHDHS2017439013,7,2020,,18,10.863249,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,,2020m7,,,
PHL,region,14,ipa,1,govtsupport,Northern Mindanao,PHDHS2017439016,7,2020,13.333336,45,5.1247072,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,169511.41,2020m7,,,
PHL,region,4,ipa,1,fsec,National Capital Region,PHDHS2017439002,7,2020,42.96875,256,3.1000073,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,3112189.8,2020m7,,,
PHL,region,12,ipa,1,fsec,Central Visayas,PHDHS2017439012,7,2020,39.705883,68,5.9776087,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,763901.13,2020m7,,,
PHL,region,2,ipa,1,govtsupport,Cordillera Administrative Region (CAR),PHDHS2017439003,7,2020,,19,7.2335186,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,16,ipa,1,govtsupport,Soccsksargen,PHDHS2017439018,7,2020,2.9850769,67,2.0947149,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,56503.836,2020m7,,,
PHL,region,15,ipa,1,fsec,Davao,PHDHS2017439017,7,2020,37.614677,109,4.6613102,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,1159998,2020m7,,,
PHL,region,1,ipa,1,govtsupport,Autonomous Region in Muslim Mindanao (ARMM),PHDHS2017439019,7,2020,,6,0,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,15,ipa,1,govtsupport,Davao,PHDHS2017439017,7,2020,9.1743088,109,2.7776608,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,282518.88,2020m7,,,
PHL,region,16,ipa,1,cashtransfer_delay,Soccsksargen,PHDHS2017439018,7,2020,,13,14.39099,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,3,ipa,1,schoolreturn,Mimaropa,PHDHS2017439008,7,2020,,13,7.6923075,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,,2020m7,,,
PHL,region,14,ipa,1,fsec,Northern Mindanao,PHDHS2017439016,7,2020,35.555557,45,7.2163925,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,452682.16,2020m7,,,
PHL,region,2,ipa,1,cashtransfer_delay,Cordillera Administrative Region (CAR),PHDHS2017439003,7,2020,,2,0,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,11,ipa,1,govtsupport,Western Visayas,PHDHS2017439011,7,2020,13.333336,120,3.1161757,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,452030.44,2020m7,,,
PHL,region,11,ipa,1,schoolreturn,Western Visayas,PHDHS2017439011,7,2020,36.619717,71,5.7581844,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,906533.56,2020m7,,,
PHL,region,14,ipa,1,schoolreturn,Northern Mindanao,PHDHS2017439016,7,2020,,23,8.793911,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,,2020m7,,,
PHL,region,3,ipa,1,cashtransfer_delay,Mimaropa,PHDHS2017439008,7,2020,,3,0,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,4,ipa,1,govtsupport,National Capital Region,PHDHS2017439002,7,2020,17.898834,257,2.395891,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,1299587.4,2020m7,,,
PHL,region,8,ipa,1,cashtransfer_delay,Calabarzon,PHDHS2017439007,7,2020,,12,14.213381,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,15,ipa,1,schoolreturn,Davao,PHDHS2017439017,7,2020,21.21212,66,5.0706668,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,488133.44,2020m7,,,
PHL,region,11,ipa,1,fsec,Western Visayas,PHDHS2017439011,7,2020,34.166668,120,4.3476119,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,1159998,2020m7,,,
PHL,region,8,ipa,1,govtsupport,Calabarzon,PHDHS2017439007,7,2020,9.6234283,239,1.9116325,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,649793.44,2020m7,,,
PHL,region,10,ipa,1,schoolreturn,Bicol,PHDHS2017439009,7,2020,4.3478241,46,3.0400257,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,69733.328,2020m7,,,
PHL,region,12,ipa,1,govtsupport,Central Visayas,PHDHS2017439012,7,2020,17.647057,68,4.6573439,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,339022.72,2020m7,,,
PHL,region,5,ipa,1,schoolreturn,Ilocos,PHDHS2017439004,7,2020,27.083336,48,6.4820971,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,453266.84,2020m7,,,
PHL,region,10,ipa,1,fsec,Bicol,PHDHS2017439009,7,2020,29.6875,64,5.7561593,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,537560.06,2020m7,,,
PHL,region,1,ipa,1,fsec,Autonomous Region in Muslim Mindanao (ARMM),PHDHS2017439019,7,2020,,6,21.081852,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,,2020m7,,,
PHL,region,1,ipa,1,schoolreturn,Autonomous Region in Muslim Mindanao (ARMM),PHDHS2017439019,7,2020,,3,33.333332,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,,2020m7,,,
PHL,region,17,ipa,1,govtsupport,Caraga,PHDHS2017439020,7,2020,7.8947372,76,3.1137261,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,169511.39,2020m7,,,
PHL,region,17,ipa,1,cashtransfer_delay,Caraga,PHDHS2017439020,7,2020,,12,11.236665,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,16,ipa,1,schoolreturn,Soccsksargen,PHDHS2017439018,7,2020,21.739128,46,6.1487546,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,348666.75,2020m7,,,
PHL,region,15,ipa,1,cashtransfer_delay,Davao,PHDHS2017439017,7,2020,,12,13.055824,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,1,ipa,1,cashtransfer_delay,Autonomous Region in Muslim Mindanao (ARMM),PHDHS2017439019,7,2020,,2,50,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,9,ipa,1,govtsupport,Zamboanga Peninsula,PHDHS2017439015,7,2020,10,50,4.2857141,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,141259.47,2020m7,,,
PHL,region,13,ipa,1,cashtransfer_delay,Eastern Visayas,PHDHS2017439013,7,2020,,3,33.333332,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,9,ipa,1,fsec,Zamboanga Peninsula,PHDHS2017439015,7,2020,32,50,6.6639452,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,452682.16,2020m7,,,
PHL,region,16,ipa,1,fsec,Soccsksargen,PHDHS2017439018,7,2020,28.787878,66,5.6159744,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,537560.06,2020m7,,,
PHL,region,2,ipa,1,fsec,Cordillera Administrative Region (CAR),PHDHS2017439003,7,2020,,19,8.5947008,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,,2020m7,,,
PHL,region,13,ipa,1,govtsupport,Eastern Visayas,PHDHS2017439013,7,2020,,18,5.5555553,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,5,ipa,1,cashtransfer_delay,Ilocos,PHDHS2017439004,7,2020,,4,28.867514,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,3,ipa,1,fsec,Mimaropa,PHDHS2017439008,7,2020,42.307693,26,9.8809481,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,311218.97,2020m7,,,
PHL,region,9,ipa,1,cashtransfer_delay,Zamboanga Peninsula,PHDHS2017439015,7,2020,,4,25,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,12,ipa,1,schoolreturn,Central Visayas,PHDHS2017439012,7,2020,25,32,7.7771378,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,278933.44,2020m7,,,
PHL,region,5,ipa,1,fsec,Ilocos,PHDHS2017439004,7,2020,31.25,64,5.8397074,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,565852.69,2020m7,,,
PHL,region,3,ipa,1,govtsupport,Mimaropa,PHDHS2017439008,7,2020,7.6923065,26,5.3293872,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,56503.785,2020m7,,,
PHL,region,6,ipa,1,cashtransfer_delay,Cagayan Valley,PHDHS2017439005,7,2020,,2,0,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,7,ipa,1,schoolreturn,Central Luzon,PHDHS2017439006,7,2020,38.541668,96,4.993371,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,1290067.1,2020m7,,,
PHL,region,6,ipa,1,schoolreturn,Cagayan Valley,PHDHS2017439005,7,2020,,4,0,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,,2020m7,,,
PHL,region,6,ipa,1,fsec,Cagayan Valley,PHDHS2017439005,7,2020,,6,0,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,,2020m7,,,
PHL,region,7,ipa,1,cashtransfer_delay,Central Luzon,PHDHS2017439006,7,2020,,12,14.213381,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,8,ipa,1,schoolreturn,Calabarzon,PHDHS2017439007,7,2020,24.63768,138,3.6814318,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,1185466.9,2020m7,,,
PHL,region,17,ipa,1,fsec,Caraga,PHDHS2017439020,7,2020,27.631578,76,5.1635308,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,594145.31,2020m7,,,
PHL,region,8,ipa,1,fsec,Calabarzon,PHDHS2017439007,7,2020,34.309624,239,3.0773039,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,2319996,2020m7,,,
PHL,region,6,ipa,1,govtsupport,Cagayan Valley,PHDHS2017439005,7,2020,,6,16.666666,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,4,ipa,1,schoolreturn,National Capital Region,PHDHS2017439002,7,2020,22.834648,127,3.7395818,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,1011133.8,2020m7,,,
PHL,region,13,ipa,1,schoolreturn,Eastern Visayas,PHDHS2017439013,7,2020,,12,13.055824,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,,2020m7,,,
PHL,region,10,ipa,1,cashtransfer_delay,Bicol,PHDHS2017439009,7,2020,,14,13.867505,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,5,ipa,1,govtsupport,Ilocos,PHDHS2017439004,7,2020,6.25,64,3.0496876,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,113007.59,2020m7,,,
PHL,region,7,ipa,1,fsec,Central Luzon,PHDHS2017439006,7,2020,36.129032,155,3.8709676,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,1584387.5,2020m7,,,
PHL,region,11,ipa,1,cashtransfer_delay,Western Visayas,PHDHS2017439011,7,2020,,12,14.213381,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,region,12,ipa,1,cashtransfer_delay,Central Visayas,PHDHS2017439012,7,2020,,6,16.666666,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,,2020m7,,,
PHL,wealth,1,ipa,1,govtsupport,Poorest 20%,,7,2020,16.304344,276,2.227598,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,1271335.1,2020m7,,,
PHL,wealth,5,ipa,1,govtsupport,Richest 20%,,7,2020,11.191338,554,1.3406211,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,1751617.9,2020m7,,,
PHL,wealth,5,ipa,1,cashtransfer_delay,Richest 20%,,7,2020,34.042553,47,6.9865708,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,sp,4905235.5,2020m7,,,
PHL,wealth,5,ipa,1,schoolreturn,Richest 20%,,7,2020,25,352,2.3112509,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,3068267.5,2020m7,,,
PHL,wealth,1,ipa,1,schoolreturn,Poorest 20%,,7,2020,26.495728,117,4.0974646,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,ed,1080867,2020m7,,,
PHL,wealth,1,ipa,1,fsec,Poorest 20%,,7,2020,43.84058,276,2.9921482,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,3423408.8,2020m7,,,
PHL,wealth,5,ipa,1,fsec,Richest 20%,,7,2020,23.869801,553,1.8144013,1,1,Philippines,PH,109581000,EAS,East Asia and Pacific,hn,3734627.8,2020m7,,,
RWA,all,0,ipa,1,govtsupport,National average,,10,2020,96.828911,1356,.47603321,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,sp,5759200.5,2020m10,,,
RWA,all,0,ipa,1,fsec,National average,,10,2020,65.412979,1356,1.2921678,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,3890640.3,2020m10,,,
RWA,all,0,ipa,1,remotelearning,National average,,10,2020,18.204491,802,1.3634453,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,ed,739594.94,2020m10,,,
RWA,all,0,ipa,1,healthseeking,National average,,10,2020,25.899281,278,2.6321776,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,1540440.3,2020m10,,,
RWA,disability,0,ipa,1,fsec,No disability,,10,2020,44.756096,820,1.737506,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,1609768.9,2020m10,,,
RWA,disability,1,ipa,1,fsec,With disability,,10,2020,69.230766,52,6.462831,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,157906.48,2020m10,,,
RWA,disability,0,ipa,1,remotelearning,No disability,,10,2020,18.5923,753,1.4186993,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,ed,709200.63,2020m10,,,
RWA,disability,0,ipa,1,govtsupport,No disability,,10,2020,96.707314,820,.62353766,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,sp,3478328.8,2020m10,,,
RWA,disability,1,ipa,1,remotelearning,With disability,,10,2020,12.5,48,4.8240314,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,ed,30394.309,2020m10,,,
RWA,disability,1,ipa,1,govtsupport,With disability,,10,2020,94.230766,52,3.2649026,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,sp,214928.27,2020m10,,,
RWA,location,2,ipa,1,healthseeking,Rural,,10,2020,25.757576,66,5.4240274,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,363715.06,2020m10,,,
RWA,location,2,ipa,1,fsec,Rural,,10,2020,66.755318,376,2.432699,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,1100959.1,2020m10,,,
RWA,location,2,ipa,1,remotelearning,Rural,,10,2020,16.666664,246,2.3809524,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,ed,207694.41,2020m10,,,
RWA,location,2,ipa,1,govtsupport,Rural,,10,2020,96.80851,376,.90769058,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,sp,1596610,2020m10,,,
RWA,location,1,ipa,1,remotelearning,Urban,,10,2020,18.592056,554,1.6543772,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,ed,521768.94,2020m10,,,
RWA,location,1,ipa,1,fsec,Urban,,10,2020,64.82618,978,1.5276988,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,2780908.8,2020m10,,,
RWA,location,1,ipa,1,healthseeking,Urban,,10,2020,26.190475,210,3.0412683,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,1176725.3,2020m10,,,
RWA,location,1,ipa,1,govtsupport,Urban,,10,2020,96.830269,978,.56049234,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,sp,4153817.8,2020m10,,,
RWA,region,2,ipa,1,fsec,Kigali City,RWA.3_1,10,2020,67.938934,524,2.0407863,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,1561519.8,2020m10,,,
RWA,region,3,ipa,1,fsec,North,RWA.5_1,10,2020,60.869564,138,4.1696267,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,368448.47,2020m10,,,
RWA,region,4,ipa,1,remotelearning,South,RWA.1_1,10,2020,23.134331,134,3.6565275,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,ed,157037.28,2020m10,,,
RWA,region,3,ipa,1,healthseeking,North,RWA.5_1,10,2020,32.142857,28,8.9878979,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,192555.03,2020m10,,,
RWA,region,3,ipa,1,remotelearning,North,RWA.5_1,10,2020,14.117645,85,3.7992115,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,ed,60788.609,2020m10,,,
RWA,region,5,ipa,1,healthseeking,West,RWA.2_1,10,2020,28.301888,53,6.2468328,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,320925.06,2020m10,,,
